Rotational Constants
Axis,iso001,iso007
A,10110.041381113353,9657.557796146799
B,9654.689365095379,9259.880701754555
C,4938.560016641395,4727.269660347508

Dipole Components
,iso001,iso007
mu_A,1.496853568260241,0.2501876325219759
mu_B,0.07700256610388764,1.4778045028125504
mu_C,0.0,0.0

Principal Axes Coordinates
,iso001,iso001,iso001,iso007,iso007,iso007
,a,b,c,a,b,c
Atom,,,,,,
O1,1.0544798847413326,0.4368687184004722,0.0,-0.28074413719585156,-1.0962161895822493,0.0
C2,-0.14345900779606774,1.0684730584695334,0.0,-1.0470983612139988,0.020333332820296184,0.0
C3,0.7229031093401057,-0.8922450253346552,0.0,1.000911272234446,-0.6126400184890718,0.0
N4,-1.1770385450997287,0.2931925968650291,0.0,-0.39699967652575935,1.1368986709197573,0.0
C5,-0.6259759983746523,-0.9895956113451544,0.0,0.9410708017032676,0.7384229341199311,0.0
H6,-0.12181639044911922,2.144013303330132,0.0,-2.1128604025660693,-0.12597624449264322,0.0
H7,1.5349832419569098,-1.5945517823111064,0.0,1.7927124895245612,-1.337732947004858,0.0
H8,-1.2402946909892334,-1.8719773360974452,0.0,1.7462010936219645,1.4509888449712913,0.0

Atomic Masses
Atom,iso001,iso007
O,15.99491461926,15.99491461926
C,12.0,12.0
C,12.0,12.0
N,14.00307400425,14.00307400425
C,12.0,12.0
H,1.007825031898,2.014101777844
H,1.007825031898,1.007825031898
H,1.007825031898,1.007825031898
Total,69.021463719204,70.02774046515
